DateTime;Parking Granollers Renfe plazas totales
20/01/2020 11:00;47,3052
20/01/2020 11:30;45,63210615
20/01/2020 12:00;43,96510888
20/01/2020 12:30;44,75864145
20/01/2020 13:00;43,28735484
20/01/2020 13:30;42,62589101
20/01/2020 14:00;44,02585341
20/01/2020 14:30;43,2244149
20/01/2020 15:00;43,57463266
20/01/2020 15:30;48,3900821
20/01/2020 16:00;59,09436557
20/01/2020 16:30;64,39250765
20/01/2020 17:00;68,64012006
20/01/2020 17:30;74,17448447
20/01/2020 18:00;91,92620724
20/01/2020 18:30;101,8855059
20/01/2020 19:00;111,5962988
20/01/2020 19:30;121,8742231
20/01/2020 20:00;138,8496683
20/01/2020 20:30;146,6048154
20/01/2020 21:00;149,7752582
20/01/2020 21:30;154,0126019
20/01/2020 22:00;156,1183732
20/01/2020 22:30;158,1393439
20/01/2020 23:00;158,784
20/01/2020 23:30;158,784
21/01/2020 0:00;158,784
21/01/2020 0:30;158,784
21/01/2020 1:00;158,784
21/01/2020 1:30;158,784
21/01/2020 2:00;158,784
21/01/2020 2:30;158,784
21/01/2020 3:00;158,784
21/01/2020 3:30;158,784
21/01/2020 4:00;158,784
21/01/2020 4:30;157,4533923
21/01/2020 5:00;156,7896
21/01/2020 5:30;155,7649421
21/01/2020 6:00;150,2983222
21/01/2020 6:30;138,4248056
21/01/2020 7:00;113,7341938
21/01/2020 7:30;92,39771699
21/01/2020 8:00;76,57618841
21/01/2020 8:30;67,44305278
21/01/2020 9:00;59,80433646
21/01/2020 9:30;55,47757836
21/01/2020 10:00;53,3907911
21/01/2020 10:30;52,31326492
21/01/2020 11:00;49,89514921
21/01/2020 11:30;47,73628041
21/01/2020 12:00;46,25180782
21/01/2020 12:30;44,3238
21/01/2020 13:00;45,45287404
21/01/2020 13:30;46,28248581
21/01/2020 14:00;48,73402748
21/01/2020 14:30;50,55172559
21/01/2020 15:00;51,04034973
21/01/2020 15:30;55,16467441
21/01/2020 16:00;61,79519011
21/01/2020 16:30;70,74607883
21/01/2020 17:00;78,2868
21/01/2020 17:30;82,17728524
21/01/2020 18:00;102,687498
21/01/2020 18:30;116,8445744
21/01/2020 19:00;126,1807701
21/01/2020 19:30;138,4957518
21/01/2020 20:00;146,2565052
21/01/2020 20:30;153,8354573
21/01/2020 21:00;159,1413416
21/01/2020 21:30;161,0906614
21/01/2020 22:00;161,3198
21/01/2020 22:30;162,8703255
21/01/2020 23:00;164,8895584
21/01/2020 23:30;165,4054
22/01/2020 0:00;165,4054
22/01/2020 0:30;165,4054
22/01/2020 1:00;165,4054
22/01/2020 1:30;165,4054
22/01/2020 2:00;165,4054
22/01/2020 2:30;165,4054
22/01/2020 3:00;165,4054
22/01/2020 3:30;165,4054
22/01/2020 4:00;165,4054
22/01/2020 4:30;164,8148209
22/01/2020 5:00;164,0349354
22/01/2020 5:30;163,4264876
22/01/2020 6:00;160,7362151
22/01/2020 6:30;146,1775517
22/01/2020 7:00;124,7572781
22/01/2020 7:30;98,47821794
22/01/2020 8:00;88,14375417
22/01/2020 8:30;77,78815982
22/01/2020 9:00;66,73640774
22/01/2020 9:30;64,09160152
22/01/2020 10:00;63,56826014
22/01/2020 10:30;62,34303506
22/01/2020 11:00;61,4109494
22/01/2020 11:30;60,48198817
22/01/2020 12:00;57,91151654
22/01/2020 12:30;57,25277291
22/01/2020 13:00;57,9867855
22/01/2020 13:30;58,575782
22/01/2020 14:00;58,16643475
22/01/2020 14:30;59,8515287
22/01/2020 15:00;61,93562544
22/01/2020 15:30;64,99235957
22/01/2020 16:00;76,98151451
22/01/2020 16:30;80,27258169
22/01/2020 17:00;83,09838352
22/01/2020 17:30;85,49843969
22/01/2020 18:00;93,26889716
22/01/2020 18:30;104,1529396
22/01/2020 19:00;114,6717769
22/01/2020 19:30;127,7097158
22/01/2020 20:00;139,3183368
22/01/2020 20:30;143,8627565
22/01/2020 21:00;149,8208731
22/01/2020 21:30;157,7374007
22/01/2020 22:00;160,3970645
22/01/2020 22:30;161,6491114
22/01/2020 23:00;162,5472
22/01/2020 23:30;163,1119803
23/01/2020 0:00;163,5686
23/01/2020 0:30;163,1289727
23/01/2020 1:00;163,6114
23/01/2020 1:30;163,6114
23/01/2020 2:00;163,6114
23/01/2020 2:30;163,6114
23/01/2020 3:00;163,6114
23/01/2020 3:30;163,6114
23/01/2020 4:00;163,6114
23/01/2020 4:30;162,2770256
23/01/2020 5:00;161,6542
23/01/2020 5:30;160,3410705
23/01/2020 6:00;153,2731766
23/01/2020 6:30;138,728391
23/01/2020 7:00;113,5163854
23/01/2020 7:30;88,66407759
23/01/2020 8:00;71,23323306
23/01/2020 8:30;61,42763561
23/01/2020 9:00;50,80596938
23/01/2020 9:30;48,79575862
23/01/2020 10:00;45,15370463
23/01/2020 10:30;42,26610774
23/01/2020 11:00;41,7328666
23/01/2020 11:30;39,64902331
23/01/2020 12:00;36,29894388
23/01/2020 12:30;32,47499207
23/01/2020 13:00;32,89356061
23/01/2020 13:30;34,92087321
23/01/2020 14:00;37,01994551
23/01/2020 14:30;39,3070883
23/01/2020 15:00;39,20616155
23/01/2020 15:30;45,89010814
23/01/2020 16:00;61,21715873
23/01/2020 16:30;65,79515706
23/01/2020 17:00;67,23882717
23/01/2020 17:30;67,81261026
23/01/2020 18:00;76,30847845
23/01/2020 18:30;90,4033308
23/01/2020 19:00;110,8935935
23/01/2020 19:30;123,0108872
23/01/2020 20:00;135,1579724
23/01/2020 20:30;150,4573187
23/01/2020 21:00;164,5239217
23/01/2020 21:30;169,5819709
23/01/2020 22:00;171,8705674
23/01/2020 22:30;176,3093573
23/01/2020 23:00;176,973
23/01/2020 23:30;177,7524451
24/01/2020 0:00;177,9984212
24/01/2020 0:30;178
24/01/2020 1:00;178
24/01/2020 1:30;178
24/01/2020 2:00;178
24/01/2020 2:30;178
24/01/2020 3:00;178
24/01/2020 3:30;178
24/01/2020 4:00;178
24/01/2020 4:30;176,9944234
24/01/2020 5:00;176,08
24/01/2020 5:30;174,669478
24/01/2020 6:00;167,2226919
24/01/2020 6:30;154,5853386
24/01/2020 7:00;130,1068648
24/01/2020 7:30;105,344641
24/01/2020 8:00;88,74794222
24/01/2020 8:30;81,54596922
24/01/2020 9:00;74,5585715
24/01/2020 9:30;73,76443665
24/01/2020 10:00;73,0685781
24/01/2020 10:30;69,52244099
24/01/2020 11:00;68,51416277
24/01/2020 11:30;64,44415792
24/01/2020 12:00;62,4636259
24/01/2020 12:30;61,66824041
24/01/2020 13:00;60,80729109
24/01/2020 13:30;60,46509529
24/01/2020 14:00;63,83501991
24/01/2020 14:30;68,33440961
24/01/2020 15:00;75,45800246
24/01/2020 15:30;83,91408023
24/01/2020 16:00;101,1512291
24/01/2020 16:30;117,9496459
24/01/2020 17:00;127,0919535
24/01/2020 17:30;133,4405651
24/01/2020 18:00;141,8978785
24/01/2020 18:30;149,7441706
24/01/2020 19:00;153,7952668
24/01/2020 19:30;157,5148387
24/01/2020 20:00;165,6846604
24/01/2020 20:30;171,0533925
24/01/2020 21:00;171,9555988
24/01/2020 21:30;174,5675333
24/01/2020 22:00;175,4997397
24/01/2020 22:30;178
24/01/2020 23:00;178
24/01/2020 23:30;178
25/01/2020 0:00;178
25/01/2020 0:30;178
25/01/2020 1:00;178
25/01/2020 1:30;178
25/01/2020 2:00;178
25/01/2020 2:30;178
25/01/2020 3:00;178
25/01/2020 3:30;178
25/01/2020 4:00;178
25/01/2020 4:30;178
25/01/2020 5:00;178
25/01/2020 5:30;178
25/01/2020 6:00;178
25/01/2020 6:30;178
25/01/2020 7:00;178
25/01/2020 7:30;178
25/01/2020 8:00;178
25/01/2020 8:30;177,767369
25/01/2020 9:00;177,2037004
25/01/2020 9:30;176,5
25/01/2020 10:00;176,5
25/01/2020 10:30;175,5529
25/01/2020 11:00;174,5428
25/01/2020 11:30;173,9340804
25/01/2020 12:00;173,6991548
25/01/2020 12:30;172,4177308
25/01/2020 13:00;169,9304094
25/01/2020 13:30;170,921188
25/01/2020 14:00;170,7568
25/01/2020 14:30;170,7725897
25/01/2020 15:00;171,7782
25/01/2020 15:30;172,9282049
25/01/2020 16:00;173,9066
25/01/2020 16:30;174,5016813
25/01/2020 17:00;174,3179718
25/01/2020 17:30;175,0136
25/01/2020 18:00;175,7871675
25/01/2020 18:30;177,1910009
25/01/2020 19:00;178
25/01/2020 19:30;178
25/01/2020 20:00;178
25/01/2020 20:30;178
25/01/2020 21:00;178
25/01/2020 21:30;178
25/01/2020 22:00;178
25/01/2020 22:30;178
25/01/2020 23:00;178
25/01/2020 23:30;178
26/01/2020 0:00;178
26/01/2020 0:30;178
26/01/2020 1:00;178
26/01/2020 1:30;178
26/01/2020 2:00;178
26/01/2020 2:30;178
26/01/2020 3:00;178
26/01/2020 3:30;178
26/01/2020 4:00;178
26/01/2020 4:30;178
26/01/2020 5:00;178
26/01/2020 5:30;178
26/01/2020 6:00;178
26/01/2020 6:30;178
26/01/2020 7:00;178
26/01/2020 7:30;178
26/01/2020 8:00;178
26/01/2020 8:30;178
26/01/2020 9:00;178
26/01/2020 9:30;178
26/01/2020 10:00;178
26/01/2020 10:30;178
26/01/2020 11:00;178
26/01/2020 11:30;178
26/01/2020 12:00;178
26/01/2020 12:30;178
26/01/2020 13:00;178
26/01/2020 13:30;178
26/01/2020 14:00;178
26/01/2020 14:30;178
26/01/2020 15:00;178
26/01/2020 15:30;178
26/01/2020 16:00;178
26/01/2020 16:30;178
26/01/2020 17:00;178
26/01/2020 17:30;178
26/01/2020 18:00;178
26/01/2020 18:30;178
26/01/2020 19:00;178
26/01/2020 19:30;178
26/01/2020 20:00;178
26/01/2020 20:30;178
26/01/2020 21:00;178
26/01/2020 21:30;178
26/01/2020 22:00;178
26/01/2020 22:30;178
26/01/2020 23:00;178
26/01/2020 23:30;178
27/01/2020 0:00;178
27/01/2020 0:30;178
27/01/2020 1:00;178
27/01/2020 1:30;178
27/01/2020 2:00;178
27/01/2020 2:30;178
27/01/2020 3:00;178
27/01/2020 3:30;178
27/01/2020 4:00;178
27/01/2020 4:30;178
27/01/2020 5:00;178
27/01/2020 5:30;177,9880347
27/01/2020 6:00;174,2937532
27/01/2020 6:30;156,2356382
27/01/2020 7:00;122,6681911
27/01/2020 7:30;93,32140247
27/01/2020 8:00;71,04732625
27/01/2020 8:30;53,98846884
27/01/2020 9:00;44,08636704
27/01/2020 9:30;41,67078767
27/01/2020 10:00;40,531
27/01/2020 10:30;40,0952914
27/01/2020 11:00;39,5524
27/01/2020 11:30;38,13467989
27/01/2020 12:00;36,93715402
27/01/2020 12:30;36,6166
27/01/2020 13:00;36,25671985
27/01/2020 13:30;36,68904954
27/01/2020 14:00;38,24243432
27/01/2020 14:30;39,16954449
27/01/2020 15:00;42,45853172
27/01/2020 15:30;47,60126369
27/01/2020 16:00;60,45515243
27/01/2020 16:30;68,28374626
27/01/2020 17:00;71,52658573
27/01/2020 17:30;76,97643528
27/01/2020 18:00;101,1779166
27/01/2020 18:30;111,242196
27/01/2020 19:00;122,8346064
27/01/2020 19:30;135,7839731
27/01/2020 20:00;146,0851666
27/01/2020 20:30;154,814039
27/01/2020 21:00;164,1419365
27/01/2020 21:30;169,7311408
27/01/2020 22:00;171,1762848
27/01/2020 22:30;173,2911139
27/01/2020 23:00;174,2974
27/01/2020 23:30;174,2974
28/01/2020 0:00;174,7790491
28/01/2020 0:30;175,3188
28/01/2020 1:00;175,3188
28/01/2020 1:30;175,3188
28/01/2020 2:00;175,3188
28/01/2020 2:30;175,3188
28/01/2020 3:00;175,3188
28/01/2020 3:30;175,3188
28/01/2020 4:00;175,3188
28/01/2020 4:30;174,5669509
28/01/2020 5:00;173,3616
28/01/2020 5:30;172,9234585
28/01/2020 6:00;166,328557
28/01/2020 6:30;152,9816983
28/01/2020 7:00;127,502755
28/01/2020 7:30;97,42855662
28/01/2020 8:00;73,7959048
28/01/2020 8:30;61,83970501
28/01/2020 9:00;52,52912855
28/01/2020 9:30;50,40858909
28/01/2020 10:00;47,67261269
28/01/2020 10:30;46,17167189
28/01/2020 11:00;45,08116033
28/01/2020 11:30;44,17839564
28/01/2020 12:00;42,70561594
28/01/2020 12:30;41,47217524
28/01/2020 13:00;41,5253724
28/01/2020 13:30;42,76799718
28/01/2020 14:00;43,23503687
28/01/2020 14:30;45,77157084
28/01/2020 15:00;44,6424136
28/01/2020 15:30;47,47735716
28/01/2020 16:00;67,48572232
28/01/2020 16:30;74,33788942
28/01/2020 17:00;78,41796215
28/01/2020 17:30;84,34700269
28/01/2020 18:00;103,2348518
28/01/2020 18:30;118,4021869
28/01/2020 19:00;131,2600938
28/01/2020 19:30;137,7422403
28/01/2020 20:00;148,7286837
28/01/2020 20:30;159,4587835
28/01/2020 21:00;168,5997644
28/01/2020 21:30;173,3189437
28/01/2020 22:00;177,7303377
28/01/2020 22:30;178
28/01/2020 23:00;178
28/01/2020 23:30;178
29/01/2020 0:00;178
29/01/2020 0:30;178
29/01/2020 1:00;178
29/01/2020 1:30;178
29/01/2020 2:00;178
29/01/2020 2:30;178
29/01/2020 3:00;178
29/01/2020 3:30;178
29/01/2020 4:00;178
29/01/2020 4:30;178
29/01/2020 5:00;178
29/01/2020 5:30;177,6574415
29/01/2020 6:00;170,0817793
29/01/2020 6:30;154,6305475
29/01/2020 7:00;128,5736382
29/01/2020 7:30;103,2636818
29/01/2020 8:00;85,64474717
29/01/2020 8:30;74,76383266
29/01/2020 9:00;64,85265795
29/01/2020 9:30;61,00270716
29/01/2020 10:00;57,96503653
29/01/2020 10:30;55,78150793
29/01/2020 11:00;56,2748626
29/01/2020 11:30;54,51291396
29/01/2020 12:00;53,44034498
29/01/2020 12:30;52,19211839
29/01/2020 13:00;51,14972548
29/01/2020 13:30;50,20556168
29/01/2020 14:00;51,49914889
29/01/2020 14:30;50,88111639
29/01/2020 15:00;53,16134714
29/01/2020 15:30;63,32340445
29/01/2020 16:00;76,72891856
29/01/2020 16:30;80,04330299
29/01/2020 17:00;80,62880941
29/01/2020 17:30;79,24954609
29/01/2020 18:00;81,24167525
29/01/2020 18:30;84,60151534
29/01/2020 19:00;99,67292269
29/01/2020 19:30;119,2827826
29/01/2020 20:00;154,3072173
29/01/2020 20:30;161,8489783
29/01/2020 21:00;169,9194008
29/01/2020 21:30;176,6379259
29/01/2020 22:00;177,9992674
29/01/2020 22:30;178
29/01/2020 23:00;178
29/01/2020 23:30;178
30/01/2020 0:00;178
30/01/2020 0:30;178
30/01/2020 1:00;178
30/01/2020 1:30;178
30/01/2020 2:00;178
30/01/2020 2:30;178
30/01/2020 3:00;178
30/01/2020 3:30;178
30/01/2020 4:00;178
30/01/2020 4:30;178
30/01/2020 5:00;178
30/01/2020 5:30;178
30/01/2020 6:00;173,4520777
30/01/2020 6:30;156,4770954
30/01/2020 7:00;134,5465504
30/01/2020 7:30;110,5162679
30/01/2020 8:00;91,12137334
30/01/2020 8:30;80,76537478
30/01/2020 9:00;72,15597504
30/01/2020 9:30;69,77551839
30/01/2020 10:00;67,47511024
30/01/2020 10:30;64,14435815
30/01/2020 11:00;63,59923098
30/01/2020 11:30;62,14787808
30/01/2020 12:00;60,56247757
30/01/2020 12:30;60,07666462
30/01/2020 13:00;60,15305297
30/01/2020 13:30;62,15634258
30/01/2020 14:00;63,77693423
30/01/2020 14:30;65,81339268
30/01/2020 15:00;66,01155598
30/01/2020 15:30;74,76032848
30/01/2020 16:00;93,46900956
30/01/2020 16:30;96,77593414
30/01/2020 17:00;100,2130137
30/01/2020 17:30;104,020721
30/01/2020 18:00;119,3556591
30/01/2020 18:30;131,5800553
30/01/2020 19:00;138,4269845
30/01/2020 19:30;150,1267334
30/01/2020 20:00;165,2151124
30/01/2020 20:30;172,8108658
30/01/2020 21:00;177,6594481
30/01/2020 21:30;178
30/01/2020 22:00;178
30/01/2020 22:30;178
30/01/2020 23:00;178
30/01/2020 23:30;178
31/01/2020 0:00;178
31/01/2020 0:30;178
31/01/2020 1:00;178
31/01/2020 1:30;178
31/01/2020 2:00;178
31/01/2020 2:30;178
31/01/2020 3:00;178
31/01/2020 3:30;178
31/01/2020 4:00;178
31/01/2020 4:30;178
31/01/2020 5:00;178
31/01/2020 5:30;178
31/01/2020 6:00;178
31/01/2020 6:30;176,6084827
31/01/2020 7:00;160,6800103
31/01/2020 7:30;132,8811262
31/01/2020 8:00;114,9667348
31/01/2020 8:30;104,5693915
31/01/2020 9:00;97,59380672
31/01/2020 9:30;90,90673033
31/01/2020 10:00;89,1154743
31/01/2020 10:30;87,26111156
31/01/2020 11:00;86,3730076
31/01/2020 11:30;85,6234
31/01/2020 12:00;85,02086348
31/01/2020 12:30;85,01063012
31/01/2020 13:00;84,69783943
31/01/2020 13:30;85,48655487
31/01/2020 14:00;87,16182022
31/01/2020 14:30;92,6453243
31/01/2020 15:00;106,4293175
31/01/2020 15:30;120,6595204
31/01/2020 16:00;142,5726335
31/01/2020 16:30;154,5016588
31/01/2020 17:00;157,4054977
31/01/2020 17:30;161,7601049
31/01/2020 18:00;169,9808269
31/01/2020 18:30;173,5303134
31/01/2020 19:00;176,5921051
31/01/2020 19:30;177,9561936
31/01/2020 20:00;178
31/01/2020 20:30;178
31/01/2020 21:00;178
31/01/2020 21:30;178
31/01/2020 22:00;178
31/01/2020 22:30;178
31/01/2020 23:00;178
31/01/2020 23:30;178
01/02/2020 0:00;178
01/02/2020 0:30;178
01/02/2020 1:00;178
01/02/2020 1:30;178
01/02/2020 2:00;178
01/02/2020 2:30;178
01/02/2020 3:00;178
01/02/2020 3:30;178
01/02/2020 4:00;178
01/02/2020 4:30;178
01/02/2020 5:00;178
01/02/2020 5:30;178
01/02/2020 6:00;178
01/02/2020 6:30;175,7771694
01/02/2020 7:00;169,8068343
01/02/2020 7:30;168,7532779
01/02/2020 8:00;168,4675781
01/02/2020 8:30;167,7644085
01/02/2020 9:00;165,1977858
01/02/2020 9:30;163,214
01/02/2020 10:00;162,8821002
01/02/2020 10:30;162,2354
01/02/2020 11:00;161,8039842
01/02/2020 11:30;161,8855114
01/02/2020 12:00;162,2782
01/02/2020 12:30;162,1062616
01/02/2020 13:00;161,2996
01/02/2020 13:30;160,8027376
01/02/2020 14:00;160,2681067
01/02/2020 14:30;162,0248398
01/02/2020 15:00;163,4973406
01/02/2020 15:30;164,8479679
01/02/2020 16:00;165,5136
01/02/2020 16:30;166,1882046
01/02/2020 17:00;165,4945639
01/02/2020 17:30;164,5778
01/02/2020 18:00;164,5778
01/02/2020 18:30;165,2632037
01/02/2020 19:00;166,6206
01/02/2020 19:30;166,6206
01/02/2020 20:00;166,9224021
01/02/2020 20:30;168,1573774
01/02/2020 21:00;168,123981
01/02/2020 21:30;168,938953
01/02/2020 22:00;170,9858688
01/02/2020 22:30;171,8132
01/02/2020 23:00;171,8132
01/02/2020 23:30;171,8132
02/02/2020 0:00;171,8132
02/02/2020 0:30;172,2263495
02/02/2020 1:00;172,8346
02/02/2020 1:30;172,8346
02/02/2020 2:00;172,8346
02/02/2020 2:30;172,8346
02/02/2020 3:00;172,8346
02/02/2020 3:30;172,8346
02/02/2020 4:00;172,8346
02/02/2020 4:30;172,3546576
02/02/2020 5:00;171,856
02/02/2020 5:30;171,856
02/02/2020 6:00;171,856
02/02/2020 6:30;171,856
02/02/2020 7:00;171,856
02/02/2020 7:30;172,5564194
02/02/2020 8:00;172,6250256
02/02/2020 8:30;172,9202
02/02/2020 9:00;172,9202
02/02/2020 9:30;172,9202
02/02/2020 10:00;172,9202
02/02/2020 10:30;172,9202
02/02/2020 11:00;172,9202
02/02/2020 11:30;172,9202
02/02/2020 12:00;172,9202
02/02/2020 12:30;172,9202
02/02/2020 13:00;172,9202
02/02/2020 13:30;172,9202
02/02/2020 14:00;172,9202
02/02/2020 14:30;172,1081882
02/02/2020 15:00;172,3892019
02/02/2020 15:30;172,963
02/02/2020 16:00;172,963
02/02/2020 16:30;172,0311923
02/02/2020 17:00;171,9820851
02/02/2020 17:30;171,1110922
02/02/2020 18:00;172,0272
02/02/2020 18:30;172,0272
02/02/2020 19:00;172,0272
02/02/2020 19:30;172,0272
02/02/2020 20:00;172,0272
02/02/2020 20:30;172,0272
02/02/2020 21:00;172,0272
02/02/2020 21:30;171,4860409
02/02/2020 22:00;171,6880117
02/02/2020 22:30;172,1128
02/02/2020 23:00;172,1128
02/02/2020 23:30;172,1128
03/02/2020 0:00;172,1128
03/02/2020 0:30;172,1128
03/02/2020 1:00;172,1128
03/02/2020 1:30;172,1128
03/02/2020 2:00;172,1128
03/02/2020 2:30;172,1128
03/02/2020 3:00;172,1128
03/02/2020 3:30;172,1128
03/02/2020 4:00;172,1128
03/02/2020 4:30;171,0589419
03/02/2020 5:00;169,1415817
03/02/2020 5:30;167,2215142
03/02/2020 6:00;160,4006515
03/02/2020 6:30;144,5390967
03/02/2020 7:00;119,1395574
03/02/2020 7:30;102,6943804
03/02/2020 8:00;90,08900247
03/02/2020 8:30;78,46352014
03/02/2020 9:00;69,8233092
03/02/2020 9:30;67,58637748
03/02/2020 10:00;64,4615212
03/02/2020 10:30;63,0816691
03/02/2020 11:00;62,1342
03/02/2020 11:30;62,1342
03/02/2020 12:00;61,39940242
03/02/2020 12:30;60,177
03/02/2020 13:00;58,92165355
03/02/2020 13:30;58,26179528
03/02/2020 14:00;61,01091828
03/02/2020 14:30;62,3925531
03/02/2020 15:00;65,49455681
03/02/2020 15:30;73,85304733
03/02/2020 16:00;87,79529648
03/02/2020 16:30;95,93988552
03/02/2020 17:00;101,5328907
03/02/2020 17:30;108,2505427
03/02/2020 18:00;125,1224183
03/02/2020 18:30;139,968921
03/02/2020 19:00;150,0165635
03/02/2020 19:30;159,7531819
03/02/2020 20:00;171,6751068
03/02/2020 20:30;176,0168537
03/02/2020 21:00;178
03/02/2020 21:30;178
03/02/2020 22:00;178
03/02/2020 22:30;178
03/02/2020 23:00;178
03/02/2020 23:30;178
04/02/2020 0:00;178
04/02/2020 0:30;178
04/02/2020 1:00;178
04/02/2020 1:30;178
04/02/2020 2:00;178
04/02/2020 2:30;178
04/02/2020 3:00;178
04/02/2020 3:30;178
04/02/2020 4:00;178
04/02/2020 4:30;178
04/02/2020 5:00;178
04/02/2020 5:30;178
04/02/2020 6:00;177,927638
04/02/2020 6:30;167,6742105
04/02/2020 7:00;143,1780905
04/02/2020 7:30;113,4020276
04/02/2020 8:00;92,11157919
04/02/2020 8:30;78,94327744
04/02/2020 9:00;72,74641047
04/02/2020 9:30;68,32645049
04/02/2020 10:00;67,704
04/02/2020 10:30;66,4463098
04/02/2020 11:00;65,7468
04/02/2020 11:30;65,7468
04/02/2020 12:00;64,98822679
04/02/2020 12:30;63,68212083
04/02/2020 13:00;62,82822103
04/02/2020 13:30;63,48931558
04/02/2020 14:00;65,80969862
04/02/2020 14:30;66,99142934
04/02/2020 15:00;69,81203119
04/02/2020 15:30;76,46359964
04/02/2020 16:00;90,89696529
04/02/2020 16:30;95,65980344
04/02/2020 17:00;98,84771631
04/02/2020 17:30;109,3520097
04/02/2020 18:00;123,8823147
04/02/2020 18:30;137,0498423
04/02/2020 19:00;150,7888769
04/02/2020 19:30;160,9222393
04/02/2020 20:00;171,579078
04/02/2020 20:30;177,4245711
04/02/2020 21:00;178
04/02/2020 21:30;178
04/02/2020 22:00;178
04/02/2020 22:30;178
04/02/2020 23:00;178
04/02/2020 23:30;178
05/02/2020 0:00;178
05/02/2020 0:30;178
05/02/2020 1:00;178
05/02/2020 1:30;178
05/02/2020 2:00;178
05/02/2020 2:30;178
05/02/2020 3:00;178
05/02/2020 3:30;178
05/02/2020 4:00;178
05/02/2020 4:30;178
05/02/2020 5:00;178
05/02/2020 5:30;178
05/02/2020 6:00;178
05/02/2020 6:30;168,860378
05/02/2020 7:00;141,06415
05/02/2020 7:30;115,9474795
05/02/2020 8:00;95,70530243
05/02/2020 8:30;82,58951342
05/02/2020 9:00;71,86183266
05/02/2020 9:30;68,42010603
05/02/2020 10:00;66,48593772
05/02/2020 10:30;65,8194
05/02/2020 11:00;64,48914748
05/02/2020 11:30;62,64431617
05/02/2020 12:00;61,6635336
05/02/2020 12:30;61,9106
05/02/2020 13:00;60,39336897
05/02/2020 13:30;60,47566563
05/02/2020 14:00;63,39344011
05/02/2020 14:30;64,26432536
05/02/2020 15:00;67,79766476
05/02/2020 15:30;76,04858913
05/02/2020 16:00;87,78516279
05/02/2020 16:30;95,54681032
05/02/2020 17:00;96,35746579
05/02/2020 17:30;101,1272187
05/02/2020 18:00;110,9671192
05/02/2020 18:30;124,8718023
05/02/2020 19:00;138,3904477
05/02/2020 19:30;153,5293224
05/02/2020 20:00;170,584279
05/02/2020 20:30;176,2652211
05/02/2020 21:00;178
05/02/2020 21:30;178
05/02/2020 22:00;178
05/02/2020 22:30;178
05/02/2020 23:00;178
05/02/2020 23:30;178
06/02/2020 0:00;178
06/02/2020 0:30;178
06/02/2020 1:00;178
06/02/2020 1:30;178
06/02/2020 2:00;178
06/02/2020 2:30;178
06/02/2020 3:00;178
06/02/2020 3:30;178
06/02/2020 4:00;178
06/02/2020 4:30;178
06/02/2020 5:00;178
06/02/2020 5:30;178
06/02/2020 6:00;178
06/02/2020 6:30;173,9606719
06/02/2020 7:00;149,0273442
06/02/2020 7:30;127,0869439
06/02/2020 8:00;109,7463801
06/02/2020 8:30;99,40745467
06/02/2020 9:00;92,55490272
06/02/2020 9:30;95,60355208
06/02/2020 10:00;97,98167738
06/02/2020 10:30;101,119685
06/02/2020 11:00;102,8389242
06/02/2020 11:30;103,0792058
06/02/2020 12:00;102,2391991
06/02/2020 12:30;101,2373695
06/02/2020 13:00;98,94032127
06/02/2020 13:30;99,22938471
06/02/2020 14:00;99,83130628
06/02/2020 14:30;99,44529546
06/02/2020 15:00;103,1676497
06/02/2020 15:30;111,3268618
06/02/2020 16:00;123,3819767
06/02/2020 16:30;128,2253418
06/02/2020 17:00;132,0771948
06/02/2020 17:30;138,241639
06/02/2020 18:00;150,6705524
06/02/2020 18:30;160,5427904
06/02/2020 19:00;176,1096088
06/02/2020 19:30;178
06/02/2020 20:00;178
06/02/2020 20:30;178
06/02/2020 21:00;178
06/02/2020 21:30;178
06/02/2020 22:00;178
06/02/2020 22:30;178
06/02/2020 23:00;178
06/02/2020 23:30;178
07/02/2020 0:00;178
07/02/2020 0:30;178
07/02/2020 1:00;178
07/02/2020 1:30;178
07/02/2020 2:00;178
07/02/2020 2:30;178
07/02/2020 3:00;178
07/02/2020 3:30;178
07/02/2020 4:00;178
07/02/2020 4:30;178
07/02/2020 5:00;178
07/02/2020 5:30;178
07/02/2020 6:00;178
07/02/2020 6:30;178
07/02/2020 7:00;172,4073018
07/02/2020 7:30;154,0515999
07/02/2020 8:00;135,1883794
07/02/2020 8:30;126,3811532
07/02/2020 9:00;141,4471143
07/02/2020 9:30;154,7757263
07/02/2020 10:00;152,7469611
07/02/2020 10:30;151,6820269
07/02/2020 11:00;150,9319534
07/02/2020 11:30;149,2454533
07/02/2020 12:00;145,8932133
07/02/2020 12:30;146,0484382
07/02/2020 13:00;147,0328488
07/02/2020 13:30;147,8357565
07/02/2020 14:00;150,1414175
07/02/2020 14:30;152,4959314
07/02/2020 15:00;157,2083541
07/02/2020 15:30;172,0377252
07/02/2020 16:00;178
07/02/2020 16:30;178
07/02/2020 17:00;178
07/02/2020 17:30;178
07/02/2020 18:00;178
07/02/2020 18:30;178
07/02/2020 19:00;178
07/02/2020 19:30;178
07/02/2020 20:00;178
07/02/2020 20:30;178
07/02/2020 21:00;178
07/02/2020 21:30;178
07/02/2020 22:00;178
07/02/2020 22:30;178
07/02/2020 23:00;178
07/02/2020 23:30;178
08/02/2020 0:00;178
08/02/2020 0:30;178
08/02/2020 1:00;178
08/02/2020 1:30;178
