DateTime;Cerdanyola Universitat Renfe plazas totales
06/01/2020 14:00;99,385
06/01/2020 14:30;100,1683573
06/01/2020 15:00;99,63910072
06/01/2020 15:30;99,33432824
06/01/2020 16:00;99,81088063
06/01/2020 16:30;100,346
06/01/2020 17:00;100,7258009
06/01/2020 17:30;101,3030915
06/01/2020 18:00;100,3752383
06/01/2020 18:30;102,5754805
06/01/2020 19:00;103,8581295
06/01/2020 19:30;105,8948001
06/01/2020 20:00;106,0415428
06/01/2020 20:30;105,3007426
06/01/2020 21:00;106,0964
06/01/2020 21:30;106,0964
06/01/2020 22:00;106,0089323
06/01/2020 22:30;106,5248764
06/01/2020 23:00;107,4186512
06/01/2020 23:30;107,1836081
07/01/2020 0:00;107,0418
07/01/2020 0:30;107,0418
07/01/2020 1:00;107,0418
07/01/2020 1:30;107,2808512
07/01/2020 2:00;106,9268091
07/01/2020 2:30;106,0184
07/01/2020 3:00;105,7061203
07/01/2020 3:30;105,0106
07/01/2020 4:00;105,393114
07/01/2020 4:30;106,0028
07/01/2020 5:00;106,0028
07/01/2020 5:30;105,1616353
07/01/2020 6:00;103,852859
07/01/2020 6:30;99,76905245
07/01/2020 7:00;95,78155363
07/01/2020 7:30;88,62239207
07/01/2020 8:00;86,52136374
07/01/2020 8:30;85,64641715
07/01/2020 9:00;84,96151156
07/01/2020 9:30;82,17124887
07/01/2020 10:00;79,98574994
07/01/2020 10:30;79,04249454
07/01/2020 11:00;83,72435346
07/01/2020 11:30;93,03351214
07/01/2020 12:00;92,96511487
07/01/2020 12:30;93,12108938
07/01/2020 13:00;93,05107996
07/01/2020 13:30;92,59382676
07/01/2020 14:00;94,04835262
07/01/2020 14:30;95,4996864
07/01/2020 15:00;96,86231522
07/01/2020 15:30;94,81601642
07/01/2020 16:00;94,1239607
07/01/2020 16:30;95,62146767
07/01/2020 17:00;97,96334102
07/01/2020 17:30;98,3057195
07/01/2020 18:00;100,1460966
07/01/2020 18:30;98,67456458
07/01/2020 19:00;98,92254184
07/01/2020 19:30;100,262698
07/01/2020 20:00;102,7752505
07/01/2020 20:30;102,1260776
07/01/2020 21:00;100,7309993
07/01/2020 21:30;100,3775369
07/01/2020 22:00;100,7267769
07/01/2020 22:30;102,3556
07/01/2020 23:00;102,3556
07/01/2020 23:30;103,1529815
08/01/2020 0:00;103,3352872
08/01/2020 0:30;103,4300843
08/01/2020 1:00;103,3166
08/01/2020 1:30;104,0548426
08/01/2020 2:00;104,3088
08/01/2020 2:30;104,3088
08/01/2020 3:00;104,3088
08/01/2020 3:30;104,3088
08/01/2020 4:00;104,3088
08/01/2020 4:30;104,3088
08/01/2020 5:00;104,3088
08/01/2020 5:30;103,1809083
08/01/2020 6:00;100,5487312
08/01/2020 6:30;97,58383019
08/01/2020 7:00;94,81615155
08/01/2020 7:30;87,87881848
08/01/2020 8:00;88,4732207
08/01/2020 8:30;84,62504875
08/01/2020 9:00;82,3941847
08/01/2020 9:30;81,41137258
08/01/2020 10:00;83,88056139
08/01/2020 10:30;82,76669333
08/01/2020 11:00;83,99980513
08/01/2020 11:30;81,58056612
08/01/2020 12:00;81,47443473
08/01/2020 12:30;81,45699717
08/01/2020 13:00;87,81590704
08/01/2020 13:30;86,48594384
08/01/2020 14:00;86,84792603
08/01/2020 14:30;87,49696567
08/01/2020 15:00;91,33084547
08/01/2020 15:30;90,20394179
08/01/2020 16:00;89,33402646
08/01/2020 16:30;87,736023
08/01/2020 17:00;88,84162261
08/01/2020 17:30;91,67904816
08/01/2020 18:00;94,4384847
08/01/2020 18:30;94,90120105
08/01/2020 19:00;96,20400636
08/01/2020 19:30;100,336049
08/01/2020 20:00;100,2316008
08/01/2020 20:30;98,83761452
08/01/2020 21:00;101,7269327
08/01/2020 21:30;102,2088835
08/01/2020 22:00;102,649439
08/01/2020 22:30;104,1219189
08/01/2020 23:00;103,7573819
08/01/2020 23:30;103,4925941
09/01/2020 0:00;103,4764847
09/01/2020 0:30;103,5837862
09/01/2020 1:00;103,9346
09/01/2020 1:30;104,6530167
09/01/2020 2:00;104,9268
09/01/2020 2:30;104,9268
09/01/2020 3:00;104,9268
09/01/2020 3:30;104,9268
09/01/2020 4:00;104,9268
09/01/2020 4:30;104,9268
09/01/2020 5:00;104,9268
09/01/2020 5:30;104,2062572
09/01/2020 6:00;102,6625288
09/01/2020 6:30;98,43580152
09/01/2020 7:00;94,28515324
09/01/2020 7:30;87,02195488
09/01/2020 8:00;85,36082075
09/01/2020 8:30;89,41009053
09/01/2020 9:00;88,78918782
09/01/2020 9:30;86,93098044
09/01/2020 10:00;87,58579881
09/01/2020 10:30;86,7796014
09/01/2020 11:00;87,55128782
09/01/2020 11:30;84,3525852
09/01/2020 12:00;82,91959141
09/01/2020 12:30;83,36764183
09/01/2020 13:00;83,74509698
09/01/2020 13:30;81,92831176
09/01/2020 14:00;84,18418808
09/01/2020 14:30;87,14970937
09/01/2020 15:00;90,6529149
09/01/2020 15:30;92,19702208
09/01/2020 16:00;93,15256407
09/01/2020 16:30;94,99271267
09/01/2020 17:00;94,45523436
09/01/2020 17:30;95,53148192
09/01/2020 18:00;94,82571553
09/01/2020 18:30;92,15090261
09/01/2020 19:00;96,37019285
09/01/2020 19:30;97,50513844
09/01/2020 20:00;100,5123947
09/01/2020 20:30;98,83653737
09/01/2020 21:00;100,4270327
09/01/2020 21:30;100,5660978
09/01/2020 22:00;100,649576
09/01/2020 22:30;100,8180563
09/01/2020 23:00;100,9997565
09/01/2020 23:30;100,7820706
10/01/2020 0:00;99,17059766
10/01/2020 0:30;99,0456
10/01/2020 1:00;99,2560594
10/01/2020 1:30;101,3447489
10/01/2020 2:00;102,0066
10/01/2020 2:30;101,8808424
10/01/2020 3:00;101,7457085
10/01/2020 3:30;101,9754
10/01/2020 4:00;101,8615438
10/01/2020 4:30;101,5091951
10/01/2020 5:00;101,9598
10/01/2020 5:30;100,308184
10/01/2020 6:00;98,75704848
10/01/2020 6:30;92,59176306
10/01/2020 7:00;90,58665211
10/01/2020 7:30;86,25927557
10/01/2020 8:00;86,12002052
10/01/2020 8:30;83,34067303
10/01/2020 9:00;84,82546933
10/01/2020 9:30;82,33697552
10/01/2020 10:00;85,78654686
10/01/2020 10:30;85,39986722
10/01/2020 11:00;86,60489068
10/01/2020 11:30;87,25549169
10/01/2020 12:00;87,15827364
10/01/2020 12:30;86,0682685
10/01/2020 13:00;83,26999588
10/01/2020 13:30;82,87887628
10/01/2020 14:00;85,05628593
10/01/2020 14:30;84,28483403
10/01/2020 15:00;86,99297124
10/01/2020 15:30;86,50356823
10/01/2020 16:00;86,67984019
10/01/2020 16:30;84,21084731
10/01/2020 17:00;86,44901075
10/01/2020 17:30;87,53993804
10/01/2020 18:00;89,17659254
10/01/2020 18:30;89,16075789
10/01/2020 19:00;92,07917147
10/01/2020 19:30;94,78977012
10/01/2020 20:00;94,88158428
10/01/2020 20:30;96,21860476
10/01/2020 21:00;97,82669442
10/01/2020 21:30;99,70085077
10/01/2020 22:00;98,51370396
10/01/2020 22:30;100,2388046
10/01/2020 23:00;101,2416849
10/01/2020 23:30;100,5601538
11/01/2020 0:00;100,7201621
11/01/2020 0:30;97,99797813
11/01/2020 1:00;98,02017101
11/01/2020 1:30;97,88692139
11/01/2020 2:00;98,11296371
11/01/2020 2:30;98,3557622
11/01/2020 3:00;100,1913885
11/01/2020 3:30;100,645764
11/01/2020 4:00;100,6169784
11/01/2020 4:30;101,8942915
11/01/2020 5:00;102,6652
11/01/2020 5:30;102,6652
11/01/2020 6:00;102,6652
11/01/2020 6:30;102,6652
11/01/2020 7:00;102,6347432
11/01/2020 7:30;101,3868241
11/01/2020 8:00;101,6262
11/01/2020 8:30;101,138252
11/01/2020 9:00;100,1909138
11/01/2020 9:30;101,2186089
11/01/2020 10:00;99,92532611
11/01/2020 10:30;99,42635495
11/01/2020 11:00;99,61721011
11/01/2020 11:30;102,8912983
11/01/2020 12:00;111,5751956
11/01/2020 12:30;120,3605026
11/01/2020 13:00;122
11/01/2020 13:30;122
11/01/2020 14:00;122
11/01/2020 14:30;122
11/01/2020 15:00;122
11/01/2020 15:30;122
11/01/2020 16:00;122
11/01/2020 16:30;122
11/01/2020 17:00;122
11/01/2020 17:30;122
11/01/2020 18:00;122
11/01/2020 18:30;122
11/01/2020 19:00;122
11/01/2020 19:30;122
11/01/2020 20:00;122
11/01/2020 20:30;122
11/01/2020 21:00;122
11/01/2020 21:30;122
11/01/2020 22:00;122
